zpid,homeStatus,dateSold,price,price_predicted,price_predicted_minus_price,ratio_price_predicted_minus_price_v_price,ratio_price_predicted_minus_price_v_price_predicted,zestimate,rentZestimate,price_minus_zestimate,annual_rentZestimate,annual_rentZestimate_v_price,annual_rentZestimate_v_price_predicted,taxAssessedValue,price_minus_taxAssessedValue,bedrooms,bathrooms,ttl_rooms,livingArea,lotAreaValue,streetAddress,city,state,zipcode,latitude,longitude,livingArea_v_ttl_rooms,livingArea_v_lotAreaValue,zestimate_v_rentZestimate,zestimate_v_taxAssessedValue,zestimate_v_ttl_rooms,zestimate_v_livingArea,zestimate_v_lotAreaValue,homeDetailUrl
1860142,RECENTLY_SOLD,2023-09-01,350000.0,366273.63819571305,16273.63819571305,0.04649610913060872,0.04443027425036106,363100.0,2999.0,-13100.0,35988.0,0.10282285714285715,0.0982544094007943,453000.0,-103000.0,4.0,3.0,7.0,3286.0,10018.8,3319 E Minnehaha Pkwy,Minneapolis,MN,55417,44.91569,-93.22343,469.42857142857144,0.327983391224498,121.07369123041013,0.8015452538631347,51871.42857142857,110.49908703590992,36.24186529324869,https://www.zillow.com/homedetails/3319-E-Minnehaha-Pkwy-Minneapolis-MN-55417/1860142_zpid/
1696167,RECENTLY_SOLD,2023-08-31,615000.0,609891.6232664529,-5108.376733547077,-0.008306303631783864,-0.008375876202705771,640000.0,2999.0,-25000.0,35988.0,0.05851707317073171,0.05900720493135443,527000.0,88000.0,5.0,3.0,8.0,3040.0,10454.4,3448 Wilshire Pl,Minneapolis,MN,55418,45.031784,-93.2338,380.0,0.29078665442301804,213.40446815605202,1.2144212523719164,80000.0,210.52631578947367,61.21824303642486,https://www.zillow.com/homedetails/3448-Wilshire-Pl-Minneapolis-MN-55418/1696167_zpid/
1718417,RECENTLY_SOLD,2023-08-31,635000.0,635578.5942666535,578.5942666535266,0.0009111720734701206,0.000910342594720521,658700.0,3194.0,-23700.0,38328.0,0.06035905511811024,0.06030410769925914,569000.0,66000.0,3.0,3.0,6.0,2281.0,5227.2,3525 Fremont Ave S,Minneapolis,MN,55408,44.938675,-93.29547,380.1666666666667,0.4363712886440159,206.23043206011272,1.1576449912126539,109783.33333333333,288.7768522577817,126.0139271502908,https://www.zillow.com/homedetails/3525-Fremont-Ave-S-Minneapolis-MN-55408/1718417_zpid/
82650662,RECENTLY_SOLD,2023-08-31,412000.0,435149.8714630236,23149.87146302359,0.05618900840539707,0.053199766290154424,427400.0,2600.0,-15400.0,31200.0,0.07572815533980583,0.07169943517414365,539000.0,-127000.0,3.0,2.0,5.0,2006.0,5227.2,3712 Lyndale Ave S,Minneapolis,MN,55409,44.935394,-93.28864,401.2,0.3837618610345883,164.3846153846154,0.7929499072356215,85480.0,213.0608175473579,81.76461585552495,https://www.zillow.com/homedetails/3712-Lyndale-Ave-S-Minneapolis-MN-55409/82650662_zpid/
1818227,RECENTLY_SOLD,2023-08-30,612000.0,601639.1153466147,-10360.884653385263,-0.01692955008723082,-0.01722109548581491,634900.0,2999.0,-22900.0,35988.0,0.05880392156862745,0.05981658951690116,467000.0,145000.0,4.0,3.0,7.0,2483.0,5227.2,4724 18th Ave S,Minneapolis,MN,55407,44.917084,-93.24893,354.7142857142857,0.47501530456075913,211.70390130043347,1.3595289079229123,90700.0,255.69875151026983,121.46082032445669,https://www.zillow.com/homedetails/4724-18th-Ave-S-Minneapolis-MN-55407/1818227_zpid/
1851151,RECENTLY_SOLD,2023-08-30,305000.0,304372.75314091006,-627.2468590899371,-0.0020565470789834003,-0.002060785180727237,316400.0,2600.0,-11400.0,31200.0,0.10229508196721311,0.10250589015619242,272000.0,33000.0,3.0,2.0,5.0,2231.0,5227.2,1502 Thomas Ave N,Minneapolis,MN,55411,44.994247,-93.31298,446.2,0.4268059381695746,121.6923076923077,1.1632352941176471,63280.0,141.81981174361272,60.529537802265075,https://www.zillow.com/homedetails/1502-Thomas-Ave-N-Minneapolis-MN-55411/1851151_zpid/
1847186,RECENTLY_SOLD,2023-08-29,585000.0,593711.574486352,8711.574486352038,0.014891580318550491,0.014673075043027135,608700.0,2850.0,-23700.0,34200.0,0.05846153846153846,0.05760372792056149,602000.0,-17000.0,3.0,2.0,5.0,2189.0,5227.2,4944 Thomas Ave S,Minneapolis,MN,55410,44.91288,-93.31413,437.8,0.4187710437710438,213.57894736842104,1.0111295681063124,121740.0,278.0721790772042,116.44857667584941,https://www.zillow.com/homedetails/4944-Thomas-Ave-S-Minneapolis-MN-55410/1847186_zpid/
1861988,RECENTLY_SOLD,2023-08-29,375000.0,370719.7462087115,-4280.253791288473,-0.011414010110102594,-0.01154579391861887,389000.0,2900.0,-14000.0,34800.0,0.0928,0.09387144967564783,295000.0,80000.0,4.0,3.0,7.0,2100.0,5227.2,5229 44th Ave S,Minneapolis,MN,55417,44.908108,-93.209755,300.0,0.4017447199265381,134.13793103448276,1.3186440677966103,55571.42857142857,185.23809523809524,74.41842669115397,https://www.zillow.com/homedetails/5229-44th-Ave-S-Minneapolis-MN-55417/1861988_zpid/
2000831,RECENTLY_SOLD,2023-08-28,685000.0,687481.6184671209,2481.6184671209194,0.0036228006819283495,0.003609723373628794,710600.0,3590.0,-25600.0,43080.0,0.0628905109489051,0.06266349360155339,645000.0,40000.0,4.0,3.0,7.0,2300.0,7840.8,2216 Humboldt Ave S,Minneapolis,MN,55405,44.960255,-93.29861,328.57142857142856,0.29333741454953577,197.93871866295265,1.101705426356589,101514.28571428571,308.95652173913044,90.62850729517396,https://www.zillow.com/homedetails/2216-Humboldt-Ave-S-Minneapolis-MN-55405/2000831_zpid/
1805318,RECENTLY_SOLD,2023-08-25,385000.0,396398.3233184926,11398.323318492621,0.02960603459348733,0.028754721319379686,399300.0,2294.0,-14300.0,27528.0,0.0715012987012987,0.06944529878316913,385000.0,0.0,3.0,2.0,5.0,2003.0,6300.0,2322 Arthur St NE,Minneapolis,MN,55418,45.01223,-93.23237,400.6,0.31793650793650796,174.06277244986921,1.0371428571428571,79860.0,199.35097353969047,63.38095238095238,https://www.zillow.com/homedetails/2322-Arthur-St-NE-Minneapolis-MN-55418/1805318_zpid/
1804511,RECENTLY_SOLD,2023-08-24,515000.0,505844.0999067938,-9155.900093206204,-0.01777844678292467,-0.018100240953474123,534100.0,2994.0,-19100.0,35928.0,0.06976310679611651,0.07102583583878916,388000.0,127000.0,4.0,3.0,7.0,2697.0,6098.4,2210 Johnson St NE,Minneapolis,MN,55418,45.01002,-93.23754,385.2857142857143,0.44224714679260135,178.39011356045424,1.3765463917525773,76300.0,198.03485354097145,87.58034894398531,https://www.zillow.com/homedetails/2210-Johnson-St-NE-Minneapolis-MN-55418/1804511_zpid/
1818775,RECENTLY_SOLD,2023-08-24,500000.0,502645.97375389794,2645.973753897939,0.005291947507795877,0.005264090218682309,518600.0,2857.0,-18600.0,34284.0,0.068568,0.06820705186188539,494000.0,6000.0,3.0,2.0,5.0,2177.0,6534.0,4733 10th Ave S,Minneapolis,MN,55407,44.916653,-93.2597,435.4,0.33318028772574226,181.51907595379768,1.0497975708502025,103720.0,238.21773082223243,79.36945209672483,https://www.zillow.com/homedetails/4733-10th-Ave-S-Minneapolis-MN-55407/1818775_zpid/
1920094,RECENTLY_SOLD,2023-08-24,400000.0,394885.4586731759,-5114.54132682411,-0.012786353317060274,-0.012951961675188256,414900.0,2800.0,-14900.0,33600.0,0.084,0.08508796478071581,337000.0,63000.0,3.0,2.0,5.0,2099.0,5227.2,5553 24th Ave S,Minneapolis,MN,55417,44.901917,-93.237076,419.8,0.40155341291704927,148.17857142857142,1.2311572700296736,82980.0,197.66555502620295,79.3732782369146,https://www.zillow.com/homedetails/5553-24th-Ave-S-Minneapolis-MN-55417/1920094_zpid/
2000365,RECENTLY_SOLD,2023-08-24,643000.0,661695.4080664301,18695.40806643013,0.02907528470673426,0.02825379750036474,666900.0,3598.0,-23900.0,43176.0,0.06714774494556765,0.06525056615726944,783000.0,-140000.0,4.0,3.0,7.0,2636.0,5227.2,2006 Girard Ave S,Minneapolis,MN,55405,44.96244,-93.297264,376.57142857142856,0.5042852770125498,185.35297387437464,0.8517241379310345,95271.42857142857,252.9969650986343,127.58264462809917,https://www.zillow.com/homedetails/2006-Girard-Ave-S-Minneapolis-MN-55405/2000365_zpid/
1748858,RECENTLY_SOLD,2023-08-23,560000.0,567753.8879811596,7753.8879811596125,0.013846228537785022,0.013657128811096611,580800.0,3035.0,-20800.0,36420.0,0.06503571428571428,0.06414751315839261,615000.0,-55000.0,5.0,3.0,8.0,3284.0,6969.6,4541 35th Ave S,Minneapolis,MN,55406,44.920246,-93.22129,410.5,0.4711891643709825,191.3673805601318,0.944390243902439,72600.0,176.85749086479902,83.33333333333333,https://www.zillow.com/homedetails/4541-35th-Ave-S-Minneapolis-MN-55406/1748858_zpid/
1819955,RECENTLY_SOLD,2023-08-23,540000.0,532146.557918523,-7853.442081477027,-0.014543411261994495,-0.014758043558893917,560000.0,2949.0,-20000.0,35388.0,0.06553333333333333,0.06650047712122618,429000.0,111000.0,4.0,2.0,6.0,2238.0,5227.2,5348 10th Ave S,Minneapolis,MN,55417,44.90552,-93.26047,373.0,0.42814508723599637,189.89487962021025,1.3053613053613053,93333.33333333333,250.22341376228775,107.1319253137435,https://www.zillow.com/homedetails/5348-10th-Ave-S-Minneapolis-MN-55417/1819955_zpid/
1847250,RECENTLY_SOLD,2023-08-22,675000.0,681732.4178857626,6732.417885762639,0.009973952423352058,0.009875455103985954,700000.0,3532.0,-25000.0,42384.0,0.06279111111111112,0.062171020312403937,704000.0,-29000.0,4.0,2.0,6.0,2191.0,6969.6,2611 49th St W,Minneapolis,MN,55410,44.913948,-93.31319,365.1666666666667,0.31436524334251603,198.18799546998866,0.9943181818181818,116666.66666666667,319.4888178913738,100.43617998163452,https://www.zillow.com/homedetails/2611-49th-St-W-Minneapolis-MN-55410/1847250_zpid/
1711026,RECENTLY_SOLD,2023-08-21,412400.0,400121.6256067888,-12278.374393211212,-0.029772973795371513,-0.03068660529055615,427700.0,3499.0,-15300.0,41988.0,0.10181377303588748,0.10493809210218204,348000.0,64400.0,5.0,3.0,8.0,3535.0,0.12,3324 Portland Ave,Minneapolis,MN,55407,44.942295,-93.2681,441.875,29458.333333333336,122.23492426407545,1.229022988505747,53462.5,120.99009900990099,3564166.666666667,https://www.zillow.com/homedetails/3324-Portland-Ave-Minneapolis-MN-55407/1711026_zpid/
1818762,RECENTLY_SOLD,2023-08-21,405000.0,415786.1614211439,10786.161421143916,0.026632497336157815,0.025941607542389476,420000.0,2995.0,-15000.0,35940.0,0.08874074074074075,0.08643866327142351,457000.0,-52000.0,3.0,3.0,6.0,2597.0,6534.0,4708 11th Ave S,Minneapolis,MN,55407,44.91748,-93.25913,432.8333333333333,0.3974594429139884,140.23372287145241,0.9190371991247265,70000.0,161.72506738544473,64.2791551882461,https://www.zillow.com/homedetails/4708-11th-Ave-S-Minneapolis-MN-55407/1818762_zpid/
1830062,RECENTLY_SOLD,2023-08-21,725000.0,717126.0714495825,-7873.928550417535,-0.010860591104024186,-0.01097983864190205,751800.0,3800.0,-26800.0,45600.0,0.06289655172413793,0.06358714571320101,664000.0,61000.0,4.0,4.0,8.0,2814.0,6969.6,5320 Grand Ave S,Minneapolis,MN,55419,44.905815,-93.28483,351.75,0.40375344352617076,197.8421052631579,1.1322289156626506,93975.0,267.1641791044776,107.86845730027548,https://www.zillow.com/homedetails/5320-Grand-Ave-S-Minneapolis-MN-55419/1830062_zpid/
2016769,RECENTLY_SOLD,2023-08-21,310000.0,312928.63960472634,2928.6396047263406,0.009447224531375292,0.009358809754280183,321500.0,2795.0,-11500.0,33540.0,0.10819354838709677,0.10718098555110143,298000.0,12000.0,5.0,2.0,7.0,2085.0,5227.2,2417 11th Ave S,Minneapolis,MN,55404,44.958508,-93.2584,297.85714285714283,0.39887511478420573,115.02683363148479,1.0788590604026846,45928.57142857143,154.19664268585132,61.505203550658095,https://www.zillow.com/homedetails/2417-11th-Ave-S-Minneapolis-MN-55404/2016769_zpid/
1761017,RECENTLY_SOLD,2023-08-18,525000.0,527604.3339078436,2604.3339078435674,0.004960636014940128,0.0049361495735902455,544400.0,3249.0,-19400.0,38988.0,0.07426285714285714,0.07389628457223783,563000.0,-38000.0,3.0,2.0,5.0,2483.0,5227.2,4537 Drew Ave S,Minneapolis,MN,55410,44.920033,-93.32623,496.6,0.47501530456075913,167.55924899969222,0.9669626998223801,108880.0,219.25090616190093,104.1475359657178,https://www.zillow.com/homedetails/4537-Drew-Ave-S-Minneapolis-MN-55410/1761017_zpid/
1819572,RECENTLY_SOLD,2023-08-18,715000.0,688692.5440851031,-26307.455914896913,-0.03679364463621946,-0.038199129845154896,741400.0,3747.0,-26400.0,44964.0,0.06288671328671329,0.06528893101308747,639000.0,76000.0,3.0,2.0,5.0,2809.0,6969.6,712 E Minnehaha Pkwy,Minneapolis,MN,55417,44.91166,-93.26442,561.8,0.4030360422405877,197.86495863357354,1.1602503912363067,148280.0,263.93734425062297,106.37626262626262,https://www.zillow.com/homedetails/712-E-Minnehaha-Pkwy-Minneapolis-MN-55417/1819572_zpid/
1820346,RECENTLY_SOLD,2023-08-18,685000.0,670154.7212236035,-14845.278776396532,-0.02167193981955698,-0.022152016998837593,710300.0,3590.0,-25300.0,43080.0,0.0628905109489051,0.06428366261651083,575000.0,110000.0,3.0,3.0,6.0,2593.0,5227.2,5041 14th Ave S,Minneapolis,MN,55417,44.91123,-93.25462,432.1666666666667,0.49605907560453016,197.8551532033426,1.235304347826087,118383.33333333333,273.9298110296953,135.8853688399143,https://www.zillow.com/homedetails/5041-14th-Ave-S-Minneapolis-MN-55417/1820346_zpid/
1837385,RECENTLY_SOLD,2023-08-18,680000.0,683325.7137022051,3325.713702205103,0.004890755444419269,0.0048669523706149544,705100.0,3563.0,-25100.0,42756.0,0.0628764705882353,0.06257045380064997,774000.0,-94000.0,4.0,3.0,7.0,2999.0,10890.0,5108 James Ave S,Minneapolis,MN,55419,44.909794,-93.301384,428.42857142857144,0.2753902662993572,197.89503227617178,0.9109819121447028,100728.57142857143,235.11170390130044,64.74747474747475,https://www.zillow.com/homedetails/5108-James-Ave-S-Minneapolis-MN-55419/1837385_zpid/
1896986,RECENTLY_SOLD,2023-08-18,435000.0,436338.99169946834,1338.9916994683444,0.003078141837858263,0.0030686959564470567,451000.0,2695.0,-16000.0,32340.0,0.07434482758620689,0.07411668591441035,392000.0,43000.0,4.0,2.0,6.0,2045.0,7405.2,6068 Knox Ave S,Minneapolis,MN,55419,44.891907,-93.3031,340.8333333333333,0.2761572948738724,167.3469387755102,1.1505102040816326,75166.66666666667,220.53789731051344,60.903149138443254,https://www.zillow.com/homedetails/6068-Knox-Ave-S-Minneapolis-MN-55419/1896986_zpid/
1811504,RECENTLY_SOLD,2023-08-17,685000.0,684425.4184415988,-574.5815584012307,-0.0008388051947463222,-0.000839509379574948,710200.0,3590.0,-25200.0,43080.0,0.0628905109489051,0.06294330812273298,654000.0,31000.0,4.0,4.0,8.0,2792.0,0.12,4900 Nokomis Ave S,Minneapolis,MN,55417,44.914272,-93.22876,349.0,23266.666666666668,197.82729805013926,1.0859327217125383,88775.0,254.36962750716333,5918333.333333334,https://www.zillow.com/homedetails/4900-Nokomis-Ave-S-Minneapolis-MN-55417/1811504_zpid/
61623538,RECENTLY_SOLD,2023-08-17,495000.0,489367.36928048497,-5632.630719515029,-0.01137905195861622,-0.011510025132645573,513200.0,4500.0,-18200.0,54000.0,0.10909090909090909,0.11034654819628861,428000.0,67000.0,9.0,4.0,13.0,3024.0,5227.2,1065 23rd Ave SE,Minneapolis,MN,55414,44.990055,-93.22062,232.6153846153846,0.578512396694215,114.04444444444445,1.1990654205607476,39476.92307692308,169.7089947089947,98.17875726966636,https://www.zillow.com/homedetails/1065-23rd-Ave-SE-Minneapolis-MN-55414/61623538_zpid/
1802586,RECENTLY_SOLD,2023-08-16,609500.0,602897.0689043463,-6602.931095653679,-0.010833357006814896,-0.010952003975825065,631900.0,3099.0,-22400.0,37188.0,0.06101394585726005,0.061682170834869536,548000.0,61500.0,4.0,3.0,7.0,2983.0,6969.6,4242 25th Ave S,Minneapolis,MN,55406,44.925587,-93.236374,426.14285714285717,0.4280016069788797,203.90448531784446,1.1531021897810219,90271.42857142857,211.83372443848475,90.66517447199264,https://www.zillow.com/homedetails/4242-25th-Ave-S-Minneapolis-MN-55406/1802586_zpid/
1912618,RECENTLY_SOLD,2023-08-16,550000.0,549883.6606232966,-116.33937670337036,-0.0002115261394606734,-0.00021157089223473004,570200.0,2850.0,-20200.0,34200.0,0.06218181818181818,0.06219497404457169,456000.0,94000.0,4.0,3.0,7.0,2167.0,6098.4,5909 12th Ave S,Minneapolis,MN,55417,44.8957,-93.25747,309.57142857142856,0.35533910533910534,200.0701754385965,1.2504385964912281,81457.14285714286,263.1287494231657,93.49993440902533,https://www.zillow.com/homedetails/5909-12th-Ave-S-Minneapolis-MN-55417/1912618_zpid/
1760677,RECENTLY_SOLD,2023-08-15,724900.0,731304.1516374252,6404.1516374251805,0.008834531159367059,0.008757165706069051,751500.0,3799.0,-26600.0,45588.0,0.06288867429990344,0.062337947758024176,684000.0,40900.0,3.0,3.0,6.0,2208.0,0.2,4100 Xerxes Ave S,Minneapolis,MN,55410,44.92854,-93.319214,368.0,11040.0,197.8152145301395,1.0986842105263157,125250.0,340.3532608695652,3757500.0,https://www.zillow.com/homedetails/4100-Xerxes-Ave-S-Minneapolis-MN-55410/1760677_zpid/
1849027,RECENTLY_SOLD,2023-08-15,428888.0,441526.3451177273,12638.345117727295,0.02946770512984111,0.028624215196847297,444600.0,2945.0,-15712.0,35340.0,0.08239913450597824,0.08004052394784517,499000.0,-70112.0,4.0,2.0,6.0,2220.0,7405.2,5133 Russell Ave S,Minneapolis,MN,55410,44.909588,-93.31086,370.0,0.2997893372224923,150.96774193548387,0.8909819639278557,74100.0,200.27027027027026,60.03889158969373,https://www.zillow.com/homedetails/5133-Russell-Ave-S-Minneapolis-MN-55410/1849027_zpid/
1911398,RECENTLY_SOLD,2023-08-15,570700.0,576718.0686532911,6018.068653291091,0.010545065101263521,0.010435027061565863,591700.0,2974.0,-21000.0,35688.0,0.06253373050639566,0.06188118933630075,587000.0,-16300.0,3.0,3.0,6.0,2463.0,6969.6,5408 11th Ave S,Minneapolis,MN,55417,44.904835,-93.25919,410.5,0.3533918732782369,198.95763281775388,1.0080068143100511,98616.66666666667,240.23548518067398,84.8972681359045,https://www.zillow.com/homedetails/5408-11th-Ave-S-Minneapolis-MN-55417/1911398_zpid/
1837515,RECENTLY_SOLD,2023-08-14,559000.0,570418.8062149929,11418.806214992888,0.02042720253129318,0.020018284969884215,579500.0,2850.0,-20500.0,34200.0,0.06118067978533095,0.05995594750273696,595000.0,-36000.0,3.0,2.0,5.0,2068.0,5227.2,5036 Logan Ave S,Minneapolis,MN,55419,44.911217,-93.303955,413.6,0.39562289562289565,203.33333333333334,0.9739495798319328,115900.0,280.22243713733076,110.86241199877564,https://www.zillow.com/homedetails/5036-Logan-Ave-S-Minneapolis-MN-55419/1837515_zpid/
1848428,RECENTLY_SOLD,2023-08-14,620000.0,629079.6181758824,9079.61817588238,0.01464454544497158,0.014433178112192213,642800.0,3155.0,-22800.0,37860.0,0.061064516129032256,0.0601831610914071,592000.0,28000.0,5.0,2.0,7.0,2052.0,5227.2,5241 Chowen Ave S,Minneapolis,MN,55410,44.907696,-93.324875,293.14285714285717,0.3925619834710744,203.74009508716324,1.0858108108108109,91828.57142857143,313.25536062378166,122.97214569941843,https://www.zillow.com/homedetails/5241-Chowen-Ave-S-Minneapolis-MN-55410/1848428_zpid/
1848490,RECENTLY_SOLD,2023-08-14,635000.0,641329.5657202639,6329.565720263869,0.009967820031911604,0.009869443198295818,658300.0,2999.0,-23300.0,35988.0,0.0566740157480315,0.056114674768786975,610000.0,25000.0,4.0,2.0,6.0,2096.0,7840.8,5217 Ewing Ave S,Minneapolis,MN,55410,44.908363,-93.32738,349.3333333333333,0.2673196612590552,219.50650216738913,1.0791803278688525,109716.66666666667,314.07442748091603,83.95826956433017,https://www.zillow.com/homedetails/5217-Ewing-Ave-S-Minneapolis-MN-55410/1848490_zpid/
2016868,RECENTLY_SOLD,2023-08-14,515000.0,533534.2390807569,18534.239080756903,0.03598881374904253,0.034738612301040195,533900.0,5995.0,-18900.0,71940.0,0.13968932038834952,0.13483670724478286,458000.0,57000.0,7.0,5.0,12.0,3543.0,11761.2,2442 Elliot Ave,Minneapolis,MN,55404,44.95755,-93.261635,295.25,0.3012447709417406,89.05754795663053,1.1657205240174673,44491.666666666664,150.6915043748236,45.39502771826004,https://www.zillow.com/homedetails/2442-Elliot-Ave-Minneapolis-MN-55404/2016868_zpid/
2000259,RECENTLY_SOLD,2023-08-11,685000.0,672882.1348130279,-12117.865186972078,-0.017690314141565078,-0.018008897190202915,710000.0,3590.0,-25000.0,43080.0,0.0628905109489051,0.06402309969482327,651000.0,34000.0,6.0,2.0,8.0,3727.0,9583.2,2204 Aldrich Ave S,Minneapolis,MN,55405,44.960552,-93.289665,465.875,0.3889097587444695,197.7715877437326,1.0906298003072197,88750.0,190.501744030051,74.0879873111278,https://www.zillow.com/homedetails/2204-Aldrich-Ave-S-Minneapolis-MN-55405/2000259_zpid/
1736214,RECENTLY_SOLD,2023-08-10,465000.0,457794.9696998657,-7205.030300134327,-0.015494688817493177,-0.01573855279549709,482000.0,3194.0,-17000.0,38328.0,0.0824258064516129,0.08372306935816304,353000.0,112000.0,4.0,3.0,7.0,2337.0,5227.2,3035 35th Ave S,Minneapolis,MN,55406,44.947197,-93.2213,333.85714285714283,0.4470844811753903,150.9079524107702,1.3654390934844192,68857.14285714286,206.24732563115106,92.20997857361495,https://www.zillow.com/homedetails/3035-35th-Ave-S-Minneapolis-MN-55406/1736214_zpid/
1774239,RECENTLY_SOLD,2023-08-10,251000.0,260122.12565780943,9122.125657809433,0.036343130110794555,0.03506862645667284,260200.0,2594.0,-9200.0,31128.0,0.12401593625498009,0.11966686771177963,283000.0,-32000.0,4.0,2.0,6.0,2205.0,5227.2,2951 Newton Ave N,Minneapolis,MN,55411,45.011166,-93.30607,367.5,0.42183195592286504,100.30840400925211,0.9194346289752651,43366.666666666664,118.00453514739229,49.77808386899296,https://www.zillow.com/homedetails/2951-Newton-Ave-N-Minneapolis-MN-55411/1774239_zpid/
1837245,RECENTLY_SOLD,2023-08-10,607450.0,609139.0708692563,1689.0708692562766,0.0027805924261359396,0.0027728821709727654,628900.0,2999.0,-21450.0,35988.0,0.059244382253683434,0.0590801045624019,566000.0,41450.0,4.0,2.0,6.0,2230.0,5227.2,4952 Logan Ave S,Minneapolis,MN,55419,44.912598,-93.303955,371.6666666666667,0.42661463116008574,209.7032344114705,1.11113074204947,104816.66666666667,282.0179372197309,120.31297826752373,https://www.zillow.com/homedetails/4952-Logan-Ave-S-Minneapolis-MN-55419/1837245_zpid/
1896692,RECENTLY_SOLD,2023-08-10,575000.0,575909.0905961087,909.0905961086974,0.0015810271236672997,0.0015785314226724933,596000.0,2850.0,-21000.0,34200.0,0.059478260869565217,0.0593843725658167,507000.0,68000.0,4.0,2.0,6.0,2112.0,6969.6,5925 Morgan Ave S,Minneapolis,MN,55419,44.895187,-93.30435,352.0,0.30303030303030304,209.12280701754386,1.175542406311637,99333.33333333333,282.1969696969697,85.51423324150596,https://www.zillow.com/homedetails/5925-Morgan-Ave-S-Minneapolis-MN-55419/1896692_zpid/
1818386,RECENTLY_SOLD,2023-08-09,561000.0,545479.0239348798,-15520.976065120194,-0.027666624001996782,-0.02845384585672558,581500.0,3249.0,-20500.0,38988.0,0.06949732620320856,0.07147479241044923,444000.0,117000.0,3.0,2.0,5.0,2304.0,5227.2,4649 13th Ave S,Minneapolis,MN,55407,44.918156,-93.25585,460.8,0.44077134986225897,178.97814712219144,1.3096846846846846,116300.0,252.38715277777777,111.24502601775329,https://www.zillow.com/homedetails/4649-13th-Ave-S-Minneapolis-MN-55407/1818386_zpid/
1763752,RECENTLY_SOLD,2023-08-07,307000.0,304914.6608840306,-2085.339115969371,-0.006792635556903489,-0.006839091009672691,318200.0,2589.0,-11200.0,31068.0,0.10119869706840391,0.10189080416771502,254000.0,53000.0,5.0,2.0,7.0,2050.0,5227.2,2943 Upton Ave N,Minneapolis,MN,55411,45.010826,-93.31494,292.85714285714283,0.39217936945209675,122.90459636925453,1.252755905511811,45457.142857142855,155.21951219512195,60.87389041934497,https://www.zillow.com/homedetails/2943-Upton-Ave-N-Minneapolis-MN-55411/1763752_zpid/
1820573,RECENTLY_SOLD,2023-08-07,660000.0,649437.8394152331,-10562.160584766883,-0.016003273613283155,-0.016263543550645687,684000.0,3484.0,-24000.0,41808.0,0.06334545454545455,0.06437567610419,544000.0,116000.0,4.0,3.0,7.0,2479.0,5227.2,5348 15th Ave S,Minneapolis,MN,55417,44.905617,-93.254105,354.14285714285717,0.4742500765228038,196.3260619977038,1.2573529411764706,97714.28571428571,275.91770875352967,130.85399449035813,https://www.zillow.com/homedetails/5348-15th-Ave-S-Minneapolis-MN-55417/1820573_zpid/
1849958,RECENTLY_SOLD,2023-08-07,380000.0,381338.09953992395,1338.0995399239473,0.0035213145787472296,0.0035089584322634823,393800.0,2580.0,-13800.0,30960.0,0.08147368421052631,0.08118779643930822,339000.0,41000.0,5.0,2.0,7.0,2127.0,0.12,2220 Vincent Ave N,Minneapolis,MN,55411,45.002285,-93.315605,303.85714285714283,17725.0,152.63565891472868,1.1616519174041298,56257.142857142855,185.1433944522802,3281666.666666667,https://www.zillow.com/homedetails/2220-Vincent-Ave-N-Minneapolis-MN-55411/1849958_zpid/
1950505,RECENTLY_SOLD,2023-08-07,738000.0,692846.6161883078,-45153.38381169224,-0.06118344689931198,-0.06517082245433103,764900.0,3867.0,-26900.0,46404.0,0.0628780487804878,0.06697586293383574,449000.0,289000.0,3.0,3.0,6.0,2766.0,10454.4,224 Morgan Ave S,Minneapolis,MN,55405,44.97487,-93.30385,461.0,0.26457759412304865,197.8019136281355,1.7035634743875279,127483.33333333333,276.53651482284886,73.16536577900214,https://www.zillow.com/homedetails/224-Morgan-Ave-S-Minneapolis-MN-55405/1950505_zpid/
1791669,RECENTLY_SOLD,2023-08-04,400000.0,395991.8383917012,-4008.161608298775,-0.010020404020746937,-0.01012182883510352,414500.0,2695.0,-14500.0,32340.0,0.08085,0.08166834986131812,330000.0,70000.0,3.0,2.0,5.0,2018.0,5227.2,4309 11th Ave S,Minneapolis,MN,55407,44.924755,-93.25839,403.6,0.38605754514845425,153.80333951762523,1.256060606060606,82900.0,205.4013875123885,79.29675543311907,https://www.zillow.com/homedetails/4309-11th-Ave-S-Minneapolis-MN-55407/1791669_zpid/
1851166,RECENTLY_SOLD,2023-08-04,345000.0,359808.6472151098,14808.647215109784,0.04292361511626024,0.041157007564235966,357500.0,2500.0,-12500.0,30000.0,0.08695652173913043,0.0833776515161534,367000.0,-22000.0,3.0,3.0,6.0,2002.0,5227.2,1317 Sheridan Ave N,Minneapolis,MN,55411,44.992165,-93.31243,333.6666666666667,0.382996632996633,143.0,0.9741144414168937,59583.333333333336,178.57142857142858,68.39225589225589,https://www.zillow.com/homedetails/1317-Sheridan-Ave-N-Minneapolis-MN-55411/1851166_zpid/
